episode,total_reward,step
680,-4.868043176898706,457006
681,-50.93019383136436,458006
682,210.6298577006796,459006
683,195.2989701705445,460006
684,-84.32851672163756,461006
685,196.3621379670145,462006
686,4.665290789018704,463006
687,169.18392431220258,464006
688,217.68144025257044,465006
689,216.4198458666166,466006
690,15.797145360951577,467006
691,34.54877578101792,468006
692,207.5431864582384,469006
693,150.61702708965305,470006
694,-10.395318312924829,471006
695,-73.66417787163303,472006
696,243.597878057934,473006
697,215.33010775699,474006
698,-152.91289732066417,475006
699,223.993459008945,475470
700,164.9112786878185,476470
701,-51.435905000006656,477470
702,146.39234823618477,478470
703,181.43456550015543,479470
704,-3.1886202606467013,480470
705,104.5043441857124,481470
706,182.827212383246,482470
707,-72.61697187172474,483470
708,-46.322471348119855,483550
709,203.088717295416,484550
710,-58.665458795981934,485550
711,217.4771067112616,486550
712,123.45420182151769,487550
713,-139.1740822171153,488550
714,252.03747994575232,489550
715,-47.50124560114605,489643
716,-58.43865990868994,490643
717,-83.60186591745999,491643
718,-89.4486637651177,492643
719,-24.43834484862882,493643
720,-95.05581004798675,494643
721,-61.541464279802696,495643
722,237.65039513091023,496643
723,205.7788525013225,497643
724,177.33341771730343,498643
725,244.048314504502,499643
726,171.9654468039144,500643
727,-13.285983962259598,500728
728,212.4662885888264,501728
729,-3.976606249248208,502728
730,-56.05711906645266,503728
731,-65.42674024493198,504728
732,228.72063267950008,505728
733,214.28574145803933,506728
734,183.38098042098144,506818
735,195.54304294647352,507818
736,-97.20831887031302,508818
737,241.26321223263383,509818
738,221.88853880295807,510818
739,-42.8024588610933,511290
740,-53.94218051878845,512290
741,-82.14433059060471,513290
742,135.87498201544068,513494
743,211.5619908038544,514494
744,-53.23127587308602,515494
745,-16.7126919202651,516494
746,217.0410136897925,517494
747,-32.04534308865882,518494
748,87.78416034097589,519494
749,-69.38073911225571,520494
750,212.03526415914573,521494
751,-120.46996610049666,522494
752,170.92293859820873,522944
753,231.2243840482074,523944
754,140.33221459250407,524944
755,160.52595448473537,525944
756,103.63047729321096,526944
757,196.01648698667265,527944
758,-73.63554620306208,528066
759,-85.03698536847334,529066
760,-122.23535810865536,530066
761,131.29924138693644,531066
762,-24.78925420864517,532066
763,-121.01231803517628,533066
764,239.33569127950764,534066
765,218.45979068276984,535066
766,217.3256361407537,536066
767,-146.7332109871773,536252
768,-53.35430679769129,537252
769,-75.09198904810421,538252
770,187.9795440832182,539252
771,221.21819229101,540252
772,78.65180348966095,541252
773,221.5042293418797,542252
774,-27.16161934461534,543252
775,241.11875104000976,544252
776,-59.78680270774928,545252
777,-8.471866447954827,545371
778,239.0972651723216,546371
779,176.8197035427687,547371
780,77.82533859398659,548371
781,162.93132002236683,548707
782,209.96217639431032,549707
783,213.6757013916176,550707
784,105.33049510400228,551707
785,-117.56450234425898,552707
786,-23.927871557762863,553707
787,177.12285602311624,554196
788,197.82772883355625,555196
789,222.8254067562456,556196
790,-42.83157407635551,557196
791,154.9706636296204,558196
792,193.9227378280734,558323
793,-6.394043066029894,559085
794,-9.659656634118116,560085
795,221.8422232130081,561085
796,210.87875288056165,562085
797,205.5406709676328,563085
798,226.95077550962668,564085
799,-188.88140517372,565085
800,106.89922056022056,566085
801,-66.22177984763475,567085
802,173.9857892533297,568085
803,242.77127853978425,569085
804,242.1505798248681,570085
805,179.4443184488418,571085
806,211.63332172609444,572085
807,-31.99512219551148,573085
808,-45.007558458039625,574085
809,210.6002510403644,575085
810,164.5001256481862,576085
811,166.2988175630759,577085
812,231.17007584991853,578085
813,209.0616949189763,579085
814,216.96290526949647,580085
