episode,total_reward,step
703,-12.545229740469685,125453
704,-17.509434724199554,125585
705,-10.993588180613552,125719
706,-29.889601152763515,125835
707,-9.313287356955056,126021
708,-17.541216114868664,126154
709,-11.161991100911314,126269
710,-13.644763522480682,126401
711,-10.09019486096386,126582
712,-14.919535446425652,126720
713,-7.882752221449422,126832
714,-16.602137620613572,126964
715,-14.877807878789485,127098
716,-16.032466745551456,127214
717,-25.853550781361328,127343
718,-20.000278041121124,127457
719,-10.51772783509716,127639
720,-10.414557990374878,127833
721,-8.423778345837063,128019
722,-18.6601545840954,128194
723,-10.068741924789649,128366
724,-12.38030914818914,128546
725,-12.29699185888423,128658
726,-8.415264766864196,128771
727,-8.3089343771363,128884
728,-8.816186802285168,128999
729,-29.90458225269167,129116
730,-11.513458757077697,129229
731,-16.572178728171984,129344
732,-9.031169227402897,129482
733,-24.803121922837896,129609
734,-9.080095321647546,129726
735,-10.601087074376196,129842
736,-10.58266669032417,129953
737,-9.748187029393096,130026
738,-9.873498612682877,130139
739,-13.054952008994084,130281
740,-10.054685194370832,130406
741,-11.512771502285029,130550
742,-8.210990292304826,130743
743,-10.277980197544972,130860
744,-11.021225211071606,131080
745,-17.96248326499393,131258
746,-17.225216740507282,131377
747,-9.92614922721461,131516
748,-13.141912836433631,131627
749,-10.416199065835498,131803
750,-10.47408049680309,131945
